system,method,shots,computer,Moment 0,Moment 1,Moment 2,Moment 3,Moment 4,Moment 5,Moment 6,Moment 7,Moment 8,Moment 9,PDS 1,PDS 2,PDS 3,PDS 4,PDS 5
linear_4,mix,21504,qasm simulator,1.0,1.6458333333333333,7.26041666666667,6.740625000000001,97.9791666666667,-170.76041666666677,2291.7145833333334,-10591.882291666661,78426.82500000001,-467067.44999999995,1.6458333333333333,-3.6497328864478775,-5.695039239426306,-6.325337147459854,-6.458255043986967
linear_4,mix,21504,qasm simulator,1.0,1.677083333333333,6.8828125,9.416145833333337,78.06354166666671,-39.27604166666679,1406.3088541666677,-4814.299479166676,40616.18541666667,-221670.35416666683,1.677083333333333,-3.0590347043111312,-5.082534014033044,-6.146016462177201,-6.451153778013218
linear_4,mix,21504,qasm simulator,0.9999999999999999,1.5104166666666665,7.135416666666668,7.225520833333335,82.49166666666666,-64.4322916666666,1454.9979166666667,-4990.658854166673,40338.01666666666,-217096.41666666622,1.510416666666667,-3.259748422665037,-4.800370320826946,-6.12582984436728,-6.452336250002231
linear_4,mix,21504,qasm simulator,1.0,1.5273437499999998,7.197916666666668,7.4153645833333295,82.79791666666668,-61.86328124999996,1450.5541666666684,-4923.429427083337,40004.920833333315,-214597.10390625018,1.5273437499999998,-3.2757626293564455,-4.790584680194819,-6.113055075204986,-6.452070963380212
linear_4,mix,21504,qasm simulator,1.0,1.5338541666666665,6.997395833333337,5.530729166666668,94.56770833333333,-177.64322916666663,2223.681770833332,-10405.8921875,76116.74375000005,-454179.88697916694,1.5338541666666665,-3.5648524952014964,-5.609563038314066,-6.303971775425143,-6.457429513926833
linear_4,mix,21504,qasm simulator,1.0,1.5234375,7.0078125,6.307812500000002,88.75104166666665,-126.71614583333336,1878.2005208333335,-7997.285937500001,60229.427083333314,-349176.9057291667,1.5234375,-3.4061907431505873,-5.306043375318023,-6.25429060395922,-6.456078017785086
linear_4,mix,21504,qasm simulator,1.0,1.6119791666666665,6.968750000000003,7.105729166666668,88.29583333333332,-122.9505208333334,1903.8145833333351,-8200.556770833333,62137.35833333333,-362454.71302083344,1.6119791666666665,-3.424252073793052,-5.449189318781382,-6.276357617370586,-6.45671489911268
linear_4,mix,21504,qasm simulator,1.0,1.58984375,6.591145833333332,10.40442708333334,64.56562499999997,46.16276041666683,780.5942708333326,-718.8393229166644,13278.714583333294,-43621.672656249735,1.58984375,-2.5821693383892605,-4.040248749515417,-5.082335095661261,-6.387166697778664
linear_4,mix,21504,qasm simulator,1.0,1.53515625,7.359374999999999,5.859114583333334,95.64999999999998,-153.90234375000009,2084.2802083333327,-9156.924218750002,67926.59166666667,-397125.9815104166,1.53515625,-3.5970676612345525,-5.35222530526868,-6.275123379389026,-6.457445024444357
linear_4,mix,21504,qasm simulator,1.0,1.6119791666666665,7.161458333333332,7.078125,92.98958333333329,-137.88281250000009,2049.7135416666665,-8989.666666666668,67711.3958333333,-397048.5026041667,1.6119791666666665,-3.4858140209419193,-5.515264154184893,-6.294709315747688,-6.457148506636863
linear_4,mix,21504,qasm simulator,1.0,1.6119791666666667,7.158854166666666,7.534375000000004,86.14479166666663,-89.75781250000003,1679.5661458333327,-6521.239583333325,50978.89791666664,-287436.41927083314,1.6119791666666667,-3.4001792689861703,-5.131478971128264,-6.229350405187909,-6.456238712939211
linear_4,mix,21504,qasm simulator,1.0,1.7161458333333333,6.546875000000002,11.720312499999999,62.127083333333324,68.57031250000007,696.7322916666667,-153.65885416666538,10298.620833333356,-24662.158854166544,1.7161458333333333,-2.4467131328332075,-3.9435202796745914,-4.749422676074565,-6.350565091601929
linear_4,mix,21504,qasm simulator,1.0,1.5208333333333335,7.054687500000001,7.758333333333337,80.73645833333333,-52.18749999999982,1400.0828125000007,-4636.654166666665,38346.43124999998,-204448.94583333327,1.5208333333333335,-3.160279619459902,-4.796407926422551,-6.098089132110701,-6.450336473327416
linear_4,mix,21504,qasm simulator,1.0,1.5911458333333335,7.197916666666666,8.234375,81.26249999999995,-41.52864583333327,1358.181249999999,-4227.085416666658,35888.841666666616,-187132.0567708331,1.5911458333333335,-3.2456367991532393,-4.719633185782474,-6.146817738265474,-6.454631969554155
linear_4,mix,21504,qasm simulator,1.0,1.6093750000000002,6.867187499999998,9.01875,73.953125,-13.151041666666718,1158.1203125000004,-3151.995833333327,28904.46458333327,-144508.8447916665,1.6093750000000002,-3.010526374238995,-4.614717581495492,-5.9824732598384704,-6.446308255922473
linear_4,mix,21504,qasm simulator,0.9999999999999999,1.6770833333333333,7.122395833333333,8.820833333333344,84.50104166666667,-67.80208333333289,1615.0651041666658,-6020.887499999991,48597.84375000001,-271734.564583333,1.6770833333333337,-3.2726587420316213,-5.1941512896119075,-6.224874562668191,-6.454963879707762
linear_4,mix,21504,qasm simulator,1.0,1.4986979166666665,7.341145833333332,5.222656249999997,96.29895833333336,-162.85546875000009,2106.402604166666,-9322.331510416667,68606.41458333335,-401448.0346354164,1.4986979166666665,-3.6270465990701095,-5.315416245011974,-6.291839417846793,-6.458379943921564
linear_4,mix,21504,qasm simulator,1.0,1.5546875000000002,7.322916666666667,6.576041666666671,93.175,-129.45052083333337,1952.0354166666675,-8210.504166666664,62057.54999999999,-358289.7307291666,1.5546875000000002,-3.5045816791032993,-5.282298371483813,-6.271565913884047,-6.457102549621402
linear_4,mix,21504,qasm simulator,1.0,1.6445312499999998,7.223958333333337,7.282031250000001,92.69583333333333,-131.59505208333331,2012.2322916666674,-8707.17005208334,65872.8500000001,-384718.4929687503,1.6445312499999998,-3.5345457300037464,-5.473624347906576,-6.2942945022160925,-6.4576767401255015
linear_4,mix,21504,qasm simulator,0.9999999999999999,1.497395833333333,7.158854166666664,6.1890625,89.9864583333333,-121.91927083333346,1847.2869791666678,-7640.231770833341,57810.63124999999,-331609.58593750023,1.4973958333333333,-3.4189367443722403,-5.189557349405314,-6.247187685494048,-6.456121024264962
linear_4,mix,21504,qasm simulator,1.0,1.5950520833333335,6.869791666666666,8.622135416666662,77.64999999999996,-39.061197916666764,1347.4572916666662,-4404.671614583325,37300.34166666662,-199316.0257812499,1.5950520833333335,-3.0635127939319142,-4.885419039760263,-6.115054039687078,-6.450429182845674
linear_4,mix,21504,qasm simulator,1.0,1.59765625,7.052083333333332,8.756510416666668,75.79791666666672,-11.417968750000098,1139.8249999999998,-2863.0466145833384,26825.087500000038,-128907.9502604169,1.59765625,-3.1111237327899457,-4.477411076252162,-6.002108883734138,-6.450503807173297
linear_4,mix,21504,qasm simulator,1.0,1.7955729166666665,6.67447916666667,11.998697916666657,63.203125000000014,68.21223958333344,716.0651041666674,-232.87630208333766,10935.572916666704,-28413.74609375001,1.7955729166666665,-2.5800178271459604,-4.000352834447132,-4.954522193320416,-6.3930807987541725
linear_4,mix,21504,qasm simulator,1.0,1.6367187499999998,7.132812500000003,8.62005208333332,82.92395833333336,-58.76953125000016,1521.7609375000009,-5408.686197916678,44221.13125000003,-243012.38411458337,1.6367187499999998,-3.2364558694254204,-5.037578415197432,-6.170479591592785,-6.453181342358568
linear_4,mix,21504,qasm simulator,1.0,1.5781250000000002,6.989583333333332,7.936979166666661,82.02916666666671,-67.6979166666668,1530.0812499999995,-5591.6557291666695,44941.80833333332,-248775.29895833324,1.5781250000000002,-3.2061006490600232,-5.038266867939205,-6.170456582988012,-6.452883498045469
linear_4,mix,21504,qasm simulator,1.0,1.546875,6.903645833333332,7.779687499999992,81.60937500000003,-72.44791666666681,1552.2171874999995,-5812.869270833333,46341.62708333331,-258692.35104166646,1.546875,-3.1500216401415173,-5.093233304795438,-6.162053594805865,-6.451968536151255
linear_4,mix,21504,qasm simulator,1.0,1.6132812500000002,6.666666666666666,8.305468750000005,76.84374999999994,-55.194010416666565,1427.1687499999996,-5161.455989583339,42079.04583333333,-232942.4846354168,1.6132812500000002,-3.0816797645214207,-5.09051985530865,-6.1718076202601235,-6.452638947264019
linear_4,mix,21504,qasm simulator,0.9999999999999999,1.5651041666666667,7.143229166666664,7.531770833333334,82.92187500000003,-64.83072916666679,1481.531770833333,-5155.284895833337,41668.068750000035,-225839.15989583338,1.5651041666666672,-3.305935414580318,-4.862193357242949,-6.182132328845817,-6.455406378620046
linear_4,mix,21504,qasm simulator,1.0,1.6705729166666667,7.020833333333334,9.330468750000001,81.15208333333331,-47.85546875000005,1489.122916666667,-5227.283072916666,43524.49583333332,-239215.18151041662,1.6705729166666667,-3.1204586905267613,-5.120838026248306,-6.1742713767159625,-6.452266183284522
linear_4,mix,21504,qasm simulator,1.0,1.4830729166666665,7.669270833333336,4.5914062500000075,104.59270833333335,-197.04817708333323,2369.749479166668,-10817.748177083333,78621.61875000002,-464037.32109375,1.4830729166666665,-3.765289588795289,-5.387414458403843,-6.3264048686102345,-6.459558565635218
