system,method,shots,computer,Moment 0,Moment 1,Moment 2,Moment 3,Moment 4,Moment 5,Moment 6,Moment 7,Moment 8,Moment 9,Moment 10,Moment 11,PDS 1,PDS 2,PDS 3,PDS 4,PDS 5,PDS 6
linear_6,mix,469152,qasm simulator,1.0,2.141955835962145,12.686119873817024,27.157728706624585,264.7507886435335,30.242875130313113,8994.617713603178,-34521.92611797843,504296.0169552716,-3672118.914148062,38406059.494202316,-340726244.99861825,2.141955835962145,-3.5632787024476817,-6.62512365914459,-8.506209673805165,-9.374064865788815,-9.711518224504422
linear_6,mix,469152,qasm simulator,1.0,2.138801261829653,12.85015772870664,29.283911671924297,259.52050473186074,174.4202849496572,8021.0146193024475,-22401.384548152702,393655.6728354103,-2491282.149754743,26726183.630781095,-220925000.87238732,2.138801261829653,-3.4121567219965208,-6.2356812388662775,-8.132332154368042,-8.999748257043056,-9.485995501865382
linear_6,mix,469152,qasm simulator,1.0,2.173501577287067,12.700315457413252,32.34542586750786,225.16403785488964,578.0061827847834,3688.616905528742,23636.534440066633,-83040.6578648472,2407991.1600864963,-23137673.18748096,284427432.43865466,2.173501577287067,-3.0934597028259017,-4.341043238815953,-30.93219497520506,-11.111835752921227,-10.231720698260602
linear_6,mix,469152,qasm simulator,1.0,2.190851735015773,12.962145110410113,28.643533123028394,271.83911671924335,80.42359973463634,9013.943126904545,-31411.562287419725,485150.107327226,-3391939.854165754,35871638.33546755,-313019232.82001626,2.190851735015773,-3.576138148035677,-6.56064843246663,-8.375773303918779,-9.33162206987204,-9.679422564084257
linear_6,mix,469152,qasm simulator,1.0,2.169558359621451,12.99842271293376,27.90930599369088,283.09148264984196,-70.63175311282791,10763.182704298903,-50724.61519723982,689446.333924033,-5518708.4711526465,57685893.281329505,-535242017.98562473,2.169558359621451,-3.633519159316245,-7.117703250179034,-9.004384029234096,-9.643865700119509,-9.837267798085419
linear_6,mix,469152,qasm simulator,1.0,2.165615141955836,12.589905362776035,30.79337539432176,241.4542586750786,332.61934128520693,6443.343054797096,-7701.479094364992,252948.74762804864,-1156195.6253264844,13937961.309661906,-98026164.67287123,2.165615141955836,-3.1931857680563533,-5.633088487557904,-7.425790390314593,-8.447495924281418,-8.849207689298519
linear_6,mix,469152,qasm simulator,0.9999999999999999,2.235804416403786,12.67665615141956,30.757886435331265,259.470031545741,147.68991867607173,8862.58127528834,-33201.25448966437,532017.7029229569,-4056403.8291423987,44165017.073901705,-407859485.8811145,2.2358044164037865,-3.306523919493935,-6.676461125898877,-8.996283009389538,-9.734899001996768,-9.864020518203443
linear_6,mix,469152,qasm simulator,0.9999999999999999,2.1490536277602525,12.851735015772876,29.376182965299694,256.21135646687674,232.7240345604129,7323.902421314887,-13836.696906275767,300911.633062003,-1473820.9594660215,16051435.200836074,-109027398.04791258,2.149053627760253,-3.415291651870914,-5.945197970381222,-7.47569735188063,-8.049784958208726,-8.133895579309579
linear_6,mix,469152,qasm simulator,1.0,2.2003154574132493,12.528391167192424,33.21608832807573,229.7602523659299,520.6202935243243,4798.6590795924585,11687.578697373,58116.904317772656,925823.1653473641,-7333912.287029383,121461022.17670687,2.2003154574132493,-2.956112159144529,-4.827457341986756,-5.022465309598672,-12.455777023851489,-10.427724523143436
linear_6,mix,469152,qasm simulator,1.0,2.0812302839116716,12.307570977917983,30.491324921135686,231.63406940063084,343.6663970160145,6291.586637713356,-8878.581847057985,273148.1077765178,-1474412.846302755,17820181.09722758,-143220719.21105182,2.0812302839116716,-3.030261287340992,-5.546073720519818,-7.922047287554358,-9.15572263305365,-9.5421058007446
linear_6,mix,469152,qasm simulator,1.0,2.205047318611987,13.203470031545747,30.014195583596294,267.84858044163997,197.71882319491965,8095.233997343356,-20553.404600082114,383092.40969699295,-2333173.857656049,25457929.835928213,-208070252.64068457,2.205047318611987,-3.5472338325991606,-6.142771770585279,-8.001005706316684,-9.026176347341947,-9.491334000230998
linear_6,mix,469152,qasm simulator,0.9999999999999999,2.1616719242902205,12.375394321766558,32.04810725552057,227.14511041009436,441.78097484915367,5427.344332472358,1206.7895931394426,170903.93482001006,-399568.03817994735,6856268.023951329,-31144243.036538657,2.161671924290221,-2.9738861625924,-5.1190533138197285,-6.710170653328827,-7.428349044809975,-58.74144512898602
linear_6,mix,469152,qasm simulator,1.0,2.197160883280757,12.217665615141952,34.16561514195584,212.4447949526817,551.8277282101984,4646.627868563928,5988.435816375892,143265.08365262562,-310497.70940234716,7273912.621036024,-46674102.51712713,2.197160883280757,-2.7118760179679757,-4.491607148159066,-6.858780900458134,-9.305891297880368,-9.642980091685095
linear_6,mix,469152,qasm simulator,1.0,2.2050473186119874,12.392744479495263,32.805993690851686,229.05993690851713,431.5267597243473,5831.002596218015,-3491.971961597687,230970.13367000144,-1067335.4458444759,14216359.897085868,-109365766.89012235,2.2050473186119874,-2.9408273150504125,-5.317469773808526,-7.704442704403524,-9.165848958341385,-9.51600815575037
linear_6,mix,469152,qasm simulator,1.0,2.1135646687697163,13.264984227129338,26.359621451104125,291.50473186119893,-61.993311761278235,10326.567636305821,-41523.59792643547,574696.4653400504,-4118367.2775067296,42175727.19940252,-366029576.9196945,2.1135646687697163,-3.7935231239740954,-6.765639263965964,-8.370900027169732,-9.205974609253722,-9.640967528722392
linear_6,mix,469152,qasm simulator,1.0,2.1742902208201893,12.960567823343844,28.863564668769783,279.2744479495265,-13.503830393127352,10417.734808426449,-46875.32346381865,658600.9071238419,-5205070.065251823,54792625.64862408,-506381441.67063135,2.1742902208201893,-3.5336495240554395,-7.050932666338589,-9.010685360370598,-9.629085482972007,-9.833508508609466
linear_6,mix,469152,qasm simulator,1.0,2.235804416403785,12.66876971608834,31.791009463722354,242.0410094637218,357.30001963146896,6380.115984629806,-6366.246797287282,243764.98011078822,-1050970.797459766,13028253.391723363,-89034285.53708643,2.235804416403785,-3.195952185740955,-5.625131284437494,-7.343757970329037,-8.384925504104608,-8.782715067221288
linear_6,mix,469152,qasm simulator,1.0,2.2523659305993693,12.722397476340712,32.29495268138795,254.12933753943247,281.35780723250224,7669.32379439457,-18080.250933058942,376242.40590207797,-2352546.887237146,26494601.494466197,-223426087.66059503,2.2523659305993693,-3.183701336821368,-6.211456220520393,-8.265973737385952,-9.270345504261517,-9.622121404838328
linear_6,mix,469152,qasm simulator,1.0,2.0891167192429023,13.312302839116713,24.4140378548896,302.9747634069401,-242.40121873067835,12062.592420096453,-62405.289122285416,793056.7349355418,-6494718.893981176,66928128.822365835,-624559774.0739187,2.0891167192429023,-3.950325939182453,-7.153370364381328,-8.991252276047865,-9.655589047424112,-9.845049185186479
linear_6,mix,469152,qasm simulator,1.0,2.048895899053628,13.561514195583587,24.02365930599365,305.4479495268142,-179.18850047160683,11208.845100431376,-49770.63930370693,647565.7283551119,-4825416.00068572,48900048.028994024,-432119688.26565635,2.048895899053628,-3.9989588922273525,-6.818357631589314,-8.456021182061797,-9.292561657199066,-9.692181576827217
linear_6,mix,469152,qasm simulator,1.0,2.246845425867508,12.490536277602525,32.44085173501576,239.02839116719187,349.2070319022674,6670.696056957829,-11017.754128626037,300852.8945797598,-1710211.8494154639,20194279.448093034,-165419000.20350128,2.246845425867508,-3.060915144658717,-5.827541109837435,-8.07806047477564,-9.209424316439607,-9.56832130551779
linear_6,mix,469152,qasm simulator,1.0,2.261829652996845,12.657728706624615,35.714511041009466,228.11356466876973,562.4384000577647,5214.223286533712,5174.3452047313485,162099.72941215424,-335205.3270467484,7429309.601384267,-41437836.036747895,2.261829652996845,-2.809559005909003,-4.78740741056514,-6.846799674240686,-8.512978203564032,-8.929309024855767
linear_6,mix,469152,qasm simulator,1.0,2.194006309148265,12.416403785488962,31.692429022082024,237.06309148264975,343.3326676685473,6727.7174191561935,-12663.922023951834,327401.6183466765,-2057135.4563208355,24480719.508967556,-214348319.00901806,2.194006309148265,-3.0565723344160998,-5.7491864601516856,-8.442207968302782,-9.670494314479534,-9.834579060078951
linear_6,mix,469152,qasm simulator,1.0,2.236593059936909,12.574132492113563,32.337539432176634,247.39747634069352,315.30645852795806,7236.351125011091,-15001.46815865826,346411.75991890643,-2113802.2793370048,24352580.108188353,-205346284.3065425,2.236593059936909,-3.099093877587713,-6.04990716840298,-8.231828606100247,-9.326893629077908,-9.655522960440866
linear_6,mix,469152,qasm simulator,1.0,2.2397476340694005,11.985804416403777,33.30757097791798,218.82649842271346,448.5696691533203,5443.7783501742615,-1145.9272484801063,197852.48174423692,-738516.5008386581,10429463.848720914,-69417085.10371181,2.2397476340694005,-2.7181812531224554,-5.340294026184717,-7.385629620190169,-8.47945586298988,-8.86947774059279
linear_6,mix,469152,qasm simulator,1.0,2.1790220820189274,12.837539432176662,29.106466876971627,273.00315457413194,49.93431016819777,9700.965258315531,-39249.20668891569,580919.2608603629,-4412165.698549745,46871475.934103705,-426975362.67259294,2.1790220820189274,-3.4707498262563066,-6.834429651301103,-8.823455085412952,-9.577909466104249,-9.802196431052629
linear_6,mix,469152,qasm simulator,1.0,2.208990536277602,13.159305993690856,30.05126182965303,262.3722397476342,244.88535108740092,7491.028029877933,-14988.410798286353,326863.19463185896,-1808096.532354953,20407750.93997721,-160276097.0098427,2.208990536277602,-3.532424084664189,-5.911098675147185,-7.713246263927701,-8.931332873019215,-9.390350322154774
linear_6,mix,469152,qasm simulator,1.0,2.1656151419558363,13.018927444794956,30.67350157728706,253.18296529968464,305.5600813239286,6829.96518234701,-9075.936716715563,263197.51301569125,-1166978.2233737835,13645952.07955336,-90789475.71589258,2.1656151419558363,-3.3720030872476303,-5.695854599112984,-7.313981772425775,-8.124418889651844,-8.35865860552864
